Home pipettor,2.9,
Pickup tips from B column 5,18.25,
Move to Reagent Cartridge tray A column 5 with 50 uL tips,9.87,
Aspirate 20 uLs with 50 uL tips at Low pressure 1 time,4.11,
Move relative up by 150000,2.97,
Dispense 30 uLs with 50 uL tips at Lowest pressure 1 time,4.62,
Dispense 30 uLs with 50 uL tips at Lowest pressure 1 time,4.56,
Eject tips in B column 5,16.98,
Pickup tips from A column 12,23.25,
Move to Reagent Cartridge tray A column 6 with 200 uL tips,10.28,
Aspirate 100 uLs with 200 uL tips at Low pressure 1 time,4.49,
Move relative up by 100000,2.77,
Dispense 100 uLs with 200 uL tips at Lowest pressure 1 time,6.36,
Home pipettor,42.93,
Change Heater/Shaker Temperature to 60.0 C,20.07,
Engage magnet,0.46,
Pickup tips from A column 1,18.52,
Move to Sample Rack tray A with 1000 uL tips,10.07,
Aspirate 800 uLs with 1000 uL tips at High pressure 1 time,5.58,
Move to Heater/Shaker column 1 with 1000 uL tips moving up by 370000 with the drip plate,21.73,
Dispense 800 uLs with 1000 uL tips at High pressure 1 time,5.11,
Delay for 2 seconds,2.01,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,4.18,
Move relative down by 370000,3.63,
Move to Sample Rack tray A with 1000 uL tips,18.07,
Aspirate 800 uLs with 1000 uL tips at High pressure 1 time,5.45,
Move to Heater/Shaker column 1 with 1000 uL tips moving up by 370000 with the drip plate,21.76,
Dispense 800 uLs with 1000 uL tips at High pressure 1 time,5.07,
Delay for 2 seconds,2.02,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,4.1,
Move relative down by 370000,3.66,
Move to Sample Rack tray A with 1000 uL tips,18.05,
Aspirate 800 uLs with 1000 uL tips at High pressure 1 time,5.47,
Move to Heater/Shaker column 1 with 1000 uL tips,14.61,
Dispense 800 uLs with 1000 uL tips at High pressure 1 time,5.07,
Delay for 2 seconds,2.01,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,4.13,
Home pipettor,51.15,
Pickup tips from A column 1,18.53,
Move to Sample Rack tray A with 1000 uL tips,10.12,
Aspirate 800 uLs with 1000 uL tips at High pressure 1 time,5.59,
Move to Heater/Shaker column 1 with 1000 uL tips moving up by 370000 with the drip plate,21.67,
Dispense 800 uLs with 1000 uL tips at High pressure 1 time,5.04,
Delay for 2 seconds,2.03,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,4.23,
Move relative down by 370000,3.64,
Move to Sample Rack tray A with 1000 uL tips,17.91,
Aspirate 800 uLs with 1000 uL tips at High pressure 1 time,5.38,
Move to Heater/Shaker column 1 with 1000 uL tips moving up by 370000 with the drip plate,21.72,
Dispense 800 uLs with 1000 uL tips at High pressure 1 time,5.18,
Delay for 2 seconds,2.02,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,4.12,
Move relative down by 370000,3.63,
Move to Reagent Cartridge tray A column 4 with 1000 uL tips,17.52,
Aspirate 160 uLs with 1000 uL tips at High pressure 1 time,4.35,
Move to Heater/Shaker column 1 with 1000 uL tips with the drip plate,21.95,
Dispense 200 uLs with 1000 uL tips at High pressure 1 time,4.28,
Move to Reagent Cartridge tray A column 1 with 1000 uL tips,17.92,
Mix 935 uLs with 1000 uL tips at High pressure 1 time,10.87,
Aspirate 935 uLs with 1000 uL tips at High pressure 1 time,5.62,
Move to Heater/Shaker column 1 with 1000 uL tips moving up by 170000 with the drip plate,21.98,
Dispense 935 uLs with 1000 uL tips at High pressure 1 time,5.32,
Delay for 3 seconds,3.01,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,4.08,
Move to Reagent Cartridge tray A column 2 with 1000 uL tips,17.78,
Mix 935 uLs with 1000 uL tips at High pressure 1 time,10.87,
Aspirate 935 uLs with 1000 uL tips at High pressure 1 time,5.69,
Move to Heater/Shaker column 1 with 1000 uL tips moving up by 170000 with the drip plate,21.97,
Dispense 935 uLs with 1000 uL tips at High pressure 1 time,5.24,
Delay for 3 seconds,3.01,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,4.13,
Move to Reagent Cartridge tray A column 11 with 1000 uL tips,17.86,
Mix 935 uLs with 1000 uL tips at High pressure 1 time,11.14,
Aspirate 935 uLs with 1000 uL tips at High pressure 1 time,5.64,
Move to Heater/Shaker column 1 with 1000 uL tips moving up by 170000 with the drip plate,22.19,
Dispense 935 uLs with 1000 uL tips at High pressure 1 time,5.23,
Delay for 3 seconds,3.01,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,4.08,
Move to Reagent Cartridge tray A column 12 with 1000 uL tips,17.95,
Mix 935 uLs with 1000 uL tips at High pressure 1 time,10.99,
Aspirate 935 uLs with 1000 uL tips at High pressure 1 time,5.62,
Move to Heater/Shaker column 1 with 1000 uL tips moving up by 170000 with the drip plate,22.35,
Dispense 935 uLs with 1000 uL tips at High pressure 1 time,5.3,
Delay for 3 seconds,3.02,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,4.11,
Delay for 3 seconds,3.02,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,4.12,
Home pipettor fast,18.56,
Shake on with an RPM of 1000,20.07,
Eject tips in A column 1,12.42,
Delay for 20 minutes,1200.03,
Pickup tips from A column 4,23.19,
Shake off,10.03,
Move to Heater/Shaker column 1 with 1000 uL tips with the drip plate,17.65,
Aspirate 860 uLs with 1000 uL tips at High pressure 1 time,5.53,
Move to Sample Rack tray A with 1000 uL tips moving left by 500 up by 270000 with the drip plate,22.89,
Shake on with an RPM of 1000,20.06,
Delay for 45 seconds,45.02,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,4.06,
Delay for 5 seconds,5.02,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.35,
Delay for 5 seconds,5.02,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.26,
Delay for 5 seconds,5.02,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.33,
Delay for 5 seconds,5.02,
Dispense 200 uLs with 1000 uL tips at High pressure 1 time,4.31,
Move relative right by 3000,1.39,
Move to Mag Separator column 1 with 1000 uL tips moving up by 20000 with the drip plate,23.72,
Shake off,10.02,
Dispense 80 uLs with 1000 uL tips at High pressure 1 time,4.08,
Delay for 3 seconds,3.02,
Dispense 25 uLs with 1000 uL tips at High pressure 1 time,4.07,
Move to Heater/Shaker column 1 with 1000 uL tips with the drip plate,20.6,
Aspirate 860 uLs with 1000 uL tips at High pressure 1 time,5.54,
Move to Sample Rack tray A with 1000 uL tips moving left by 500 up by 270000 with the drip plate,22.88,
Shake on with an RPM of 1000,20.05,
Delay for 45 seconds,45.02,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,4.05,
Delay for 5 seconds,5.01,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.23,
Delay for 5 seconds,5.02,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.25,
Delay for 5 seconds,5.02,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.2,
Delay for 5 seconds,5.01,
Dispense 200 uLs with 1000 uL tips at High pressure 1 time,4.21,
Move relative right by 3000,1.36,
Move to Mag Separator column 1 with 1000 uL tips moving up by 20000 with the drip plate,23.78,
Shake off,10.02,
Dispense 80 uLs with 1000 uL tips at High pressure 1 time,4.05,
Delay for 3 seconds,3.02,
Dispense 25 uLs with 1000 uL tips at High pressure 1 time,4.03,
Move to Heater/Shaker column 1 with 1000 uL tips with the drip plate,20.64,
Aspirate 860 uLs with 1000 uL tips at High pressure 1 time,5.47,
Move to Sample Rack tray A with 1000 uL tips moving left by 500 up by 270000 with the drip plate,22.88,
Shake on with an RPM of 1000,20.06,
Delay for 45 seconds,45.01,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,4.08,
Delay for 5 seconds,5.02,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.21,
Delay for 5 seconds,5.01,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.23,
Delay for 5 seconds,5.01,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.21,
Delay for 5 seconds,5.03,
Dispense 200 uLs with 1000 uL tips at High pressure 1 time,4.26,
Move relative right by 3000,1.36,
Move to Mag Separator column 1 with 1000 uL tips moving up by 20000 with the drip plate,23.78,
Shake off,10.03,
Dispense 80 uLs with 1000 uL tips at High pressure 1 time,4.0,
Delay for 3 seconds,3.01,
Dispense 25 uLs with 1000 uL tips at High pressure 1 time,3.99,
Move to Heater/Shaker column 1 with 1000 uL tips with the drip plate,20.61,
Aspirate 860 uLs with 1000 uL tips at High pressure 1 time,5.41,
Move to Sample Rack tray A with 1000 uL tips moving left by 500 up by 270000 with the drip plate,22.82,
Shake on with an RPM of 1000,20.06,
Delay for 45 seconds,45.02,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,4.06,
Delay for 5 seconds,5.02,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.16,
Delay for 5 seconds,5.02,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.19,
Delay for 5 seconds,5.01,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.19,
Delay for 5 seconds,5.01,
Dispense 200 uLs with 1000 uL tips at High pressure 1 time,4.18,
Move relative right by 3000,1.37,
Move to Mag Separator column 1 with 1000 uL tips moving up by 20000 with the drip plate,23.79,
Shake off,10.02,
Dispense 80 uLs with 1000 uL tips at High pressure 1 time,4.18,
Delay for 3 seconds,3.03,
Dispense 25 uLs with 1000 uL tips at High pressure 1 time,4.07,
Move to Heater/Shaker column 1 with 1000 uL tips,12.43,
Aspirate 860 uLs with 1000 uL tips at High pressure 1 time,5.42,
Move to Sample Rack tray A with 1000 uL tips moving left by 500 up by 270000 with the drip plate,23.48,
Shake on with an RPM of 1000,20.06,
Delay for 45 seconds,45.01,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,4.02,
Delay for 5 seconds,5.01,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.3,
Delay for 5 seconds,5.02,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.14,
Delay for 5 seconds,5.01,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.21,
Delay for 5 seconds,5.02,
Dispense 200 uLs with 1000 uL tips at High pressure 1 time,4.25,
Move relative right by 3000,1.37,
Move to Mag Separator column 1 with 1000 uL tips moving up by 20000 with the drip plate,23.94,
Shake off,10.02,
Dispense 80 uLs with 1000 uL tips at High pressure 1 time,4.02,
Delay for 3 seconds,3.02,
Dispense 25 uLs with 1000 uL tips at High pressure 1 time,4.2,
Change Heater/Shaker Temperature to 21.0 C,20.04,
Move to Heater/Shaker column 1 with 1000 uL tips with the drip plate,20.45,
Aspirate 860 uLs with 1000 uL tips at High pressure 1 time,5.36,
Move to Sample Rack tray C with 1000 uL tips moving left by 500 up by 270000 with the drip plate,23.06,
Shake on with an RPM of 1000,20.05,
Delay for 45 seconds,45.01,
Home pipettor,44.12,
Move to Sample Rack tray C with 1000 uL tips moving left by 500 up by 270000 with the drip plate,20.01,
Shake on with an RPM of 1000,20.05,
Delay for 45 seconds,45.02,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,4.11,
Delay for 5 seconds,5.03,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.26,
Delay for 5 seconds,5.02,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.16,
Delay for 5 seconds,5.02,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.26,
Delay for 5 seconds,5.01,
Dispense 200 uLs with 1000 uL tips at High pressure 1 time,4.15,
Move relative right by 3000,1.41,
Move to Mag Separator column 1 with 1000 uL tips moving up by 20000 with the drip plate,24.18,
Shake off,10.02,
Dispense 80 uLs with 1000 uL tips at High pressure 1 time,3.98,
Delay for 3 seconds,3.02,
Dispense 25 uLs with 1000 uL tips at High pressure 1 time,4.01,
Move to Heater/Shaker column 1 with 1000 uL tips with the drip plate,20.58,
Aspirate 860 uLs with 1000 uL tips at High pressure 1 time,5.4,
Move to Sample Rack tray C with 1000 uL tips moving left by 500 up by 270000 with the drip plate,22.71,
Shake on with an RPM of 1000,20.06,
Delay for 45 seconds,45.01,
